word,word_id,document_frequency,idf,average_tf,average_tfidf,total_occurrences
willing,2216,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
strategy,2215,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
sleepin’,2248,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
ratwhen,2247,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
jerkin’,2245,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
heard,2244,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
dylani,2243,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
wisconsin,2242,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
trumptransition,2240,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
spottingthedummy,2239,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
loss,2238,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
wear,2236,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
hat,2233,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
agrees,2231,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
nearing,2229,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
rose,766,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
riley,765,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
mckesson,764,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
heartand,2262,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
scheme,748,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
advisor,743,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
scream,742,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
queens,741,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
nasrallahs,736,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
storytelling,143,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
reads,2259,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
process,2258,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
potustrump,2257,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
oldtestamentmagafordummies,2256,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
drama,2255,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
valentino,2253,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
matteo,2252,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
kisses,2251,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
hugs,2250,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
slidesi,131,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
presenting,129,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
identified,735,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
bodyguard,733,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
hereditary,725,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
michele,2275,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
leamichele,2274,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
lea,2273,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
hester,2272,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
damn,2271,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
booty,2270,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
uefa,2268,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
incapable,2266,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
compassion,2265,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
mine,2264,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
melt,2263,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
forgotten,2297,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
courts,2296,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
cases,2295,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
onstage,2292,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
€635,2290,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
v…,2289,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
sources,2288,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
mil,2286,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
allegedly,2284,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
accodring,2282,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
stopped,2281,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
fires,2280,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
feeding,2279,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
creators,2277,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
whew,2276,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
symptoms,132,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
25th,2321,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
york,2320,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
times’,2319,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
shareholder,2318,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
donor,2316,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
destroy,2310,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
“real,2309,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
world’s,2308,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
players”,2306,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
madrid,2305,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
slice,2304,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
5tip,2303,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
100total,2302,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
multiple,2300,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
litigating,2299,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
jurisdiction,2298,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
uncrc,2325,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
seethinkwonder,2324,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
dynasty,723,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
dictator,722,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
wdignitygrace,720,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
led,717,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
eyes,716,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
celebration,715,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
brings,714,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
betpresents,713,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
shabby,712,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
scotland,711,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
lemon,710,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
dealsdeplorables,707,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
investigate,2323,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
anniversary,2322,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
curtains,2342,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
anyones,2341,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
studies,2340,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
strategic,2339,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
csis,2338,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
center,2337,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
sshabbat,2336,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
shabbatshalom,2335,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
hashems,2334,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
settled,2333,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
nor,2332,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
either,2331,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
vxvmu,2329,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
patriarchal,2328,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
braking,2327,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
uncrc…,2326,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
wearing,2356,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
philosophy,703,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
douchebag,700,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
defined,699,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
breathtaking,698,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
transcript,695,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
rn😐🙄,2355,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
niggaaaaa,2354,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
jersey,2353,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
fr,2352,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
asked,2350,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
t,2349,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
strangerthings…,2348,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
shirts,2347,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
nature,2344,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
everyonemother,2343,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
prayers,2377,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
hidden,2375,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
heroes…,2374,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
firefighting,2373,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
street,2372,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
keyswoah,2371,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
jeff,2370,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
howd,2369,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
drops,2368,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
kiddieshit,2367,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
jewmedia,2366,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
fabrications,2364,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
bandaid,2362,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
rant,2360,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
nsfw,2359,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
clarifies,2357,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
protecthumanity,2398,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
ignore,2397,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
afford,2396,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
wheelbarrow,2395,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
kempt,2394,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
drunk,2393,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
19thcentury,2392,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
workplease,2391,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
protect,2390,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
operated,2389,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
activities,2387,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
iso,2385,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
videosorosprotestors,2383,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
spontaneous,2382,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
organic,2380,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
benghazi,2379,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
ca…,2405,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
altrighta,2404,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
syrianarmy,689,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
monitorhttpstcoaekbmmx9y1aleppo,687,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
district,686,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
nomination,682,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
idiot,680,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
younge,676,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
shaheed,675,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
method,673,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
feat,672,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
bulletproof,671,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
trends,2403,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
penguins,2402,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
common,2401,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
stopindifference,2399,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
thug,2429,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
usual,2427,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
🌚😂😭😂😭😂😭😂,2426,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
stitched,2425,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
sheryll,2424,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
mp,2423,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
lately,2422,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
filibusting,2421,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
beashamed,2419,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
sharing,2418,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
partnership,2416,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
forward,2415,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
continued,2414,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
sacred,2412,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
themselvesrebranding,2410,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
normalized,2407,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
‘take,2436,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
adrian,669,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
tend,666,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
session,665,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
pains,664,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
nope,663,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
lame,661,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
invertebrates,660,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
duck,659,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
be…,657,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
o,2435,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
look’,2434,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
it’s,2433,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
daniel,2432,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
context,2431,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
andrews,2430,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
praying,642,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
mi,640,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
analytics,157,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
alfred,156,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
gaming,2451,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
cloudcomputing,2450,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
sammy,2448,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
repress,2447,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
harambe,2445,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
hagar,2444,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
dated,2443,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
crazily,2442,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
lit,2441,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
iseeyoubradleycooper,2440,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
concert,2438,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
af,2437,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
bannons,2472,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
daughters,2470,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
shortlived,2469,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
makeatwitterbot,2468,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
learntocode,2467,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
javascript,2466,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
fakeheadlinebot,2465,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
apple,2463,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
socalled,2461,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
siliconvalley,2460,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
reminding,2459,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
source,2455,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
networking,2453,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
sing,654,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
cos,649,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
wi,646,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
iraqi,152,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
alqahira,149,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
almasarif,148,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
alamnmosulopsmosuloffensiveiraqisis…,147,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
flip,638,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
error,637,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
standing,634,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
exit,2483,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
barbiturates,2482,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
barbara,2481,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼,2480,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
plays,2479,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
level,2478,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
different,2477,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
ceremony,2476,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
buried,2475,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
couldve,2505,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
refugees,2504,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
somebody,2503,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
married,2502,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
estrogen,2501,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
dried,2500,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
waitsecond,2499,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
v,2498,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
booked,2496,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
author,2492,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
worstpresidentever,2491,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
failingnytimes,2489,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
suggests,2487,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
seech2…,2485,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
storm,155,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
set,154,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
hated,2523,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
decimate,2522,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
specifically,2520,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
satisfied,2519,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
tory,2518,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
lockerhttpstcongwsvyi9ft,2517,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
minorities,2515,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
ids,2514,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
easily,2513,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
amounts,2512,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
pans,2511,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
devos,2510,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
betsy,2509,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
verly32are,2508,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
kidding,2507,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
smith,2506,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
given,2534,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
statues,2532,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
logic,630,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
lifted,629,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
lawsuit,618,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
fetal,617,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
amid,616,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
“pharmaceutical,615,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
stalled,2531,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
skills,2530,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
one…,2529,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
musical,2528,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
mightve,2527,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
knew,2526,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
handy,2525,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
woman,2524,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
company,2552,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
zamnnn,2551,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
sgt,2550,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
ni,2548,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
hayla,2547,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
yorks5000,2545,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
wales2000,2544,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
popular7000,2543,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
lancs1500,2542,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
kent,2541,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
googling,2540,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
essex2000,2539,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
cumbria1800,2538,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
•small,2537,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
weight•pop,2536,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
nothing•electors,2535,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
country”,610,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
affected,608,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
across,607,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
wheres,604,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
finale,601,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
reacting,599,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
engage,597,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
emotionally,596,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
sextoys,2563,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
late,2562,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
fave,2561,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
discount,2560,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
coupon,2559,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
codes,2558,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
senator,2556,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
profits,2553,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
afghanistan,2583,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
😋,2582,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
tenders,2581,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
tendermomentssweepstakes…,2580,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
frozen,2579,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
custard,2578,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
curds,2577,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
chicken,2575,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
cheese,2574,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
valuable,2573,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
happen,2572,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
devalued,2571,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
alcoholics,2570,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
stevebannon,2568,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
personified,2567,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
ha…,2566,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
sec,2599,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
romney,2598,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
